horodatage_local,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,cycle_clients,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien,poste_A,poste_B,poste_C
2022-03-03 02:00:00+00:00,2,21,3,4,-6.099999905,85,1.600000024,5.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,56,321,0,315.8623408,317.3181327,494.6706047,39.597979736,24.099999905,0.0,2323.239981684,130101.43897430401,3717.18402645216,0,0,1
2022-03-03 04:00:00+00:00,2,23,3,4,-6.300000191,91,0.5,10.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,56,321,0,242.1116346,331.5771539,434.9216788,14.493866520000001,24.300000191,0.0,2361.9600371304,132269.7620793024,1180.9800185652,0,0,1
2022-03-03 06:00:00+00:00,3,1,3,5,-7.699999809,91,0.5,10.0,0.0,0.258819045,0.965925826,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,207.9763833,278.9869877,305.5457884,-14.493866520000001,25.699999809,0.0,2641.9599607304003,147949.75780090241,1320.9799803652002,0,0,1
2022-03-03 09:00:00+00:00,3,4,3,5,-10.60000038,80,3.099999905,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,267.7839316,207.9763833,401.9235428,-48.497422624,28.60000038,0.0,3271.8400869440006,183223.04486886403,10142.703958701593,0,0,1
2022-03-03 10:00:00+00:00,3,5,3,5,-10.10000038,62,4.099999905,0.0,0.0,0.965925826,0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,291.0220736,267.7839316,378.1534226,-54.091846256,28.10000038,0.0,3158.4400854240007,176872.64478374404,12949.604050186594,0,0,1
2022-03-03 11:00:00+00:00,3,6,3,5,-11.80000019,61,2.099999905,0.0,0.0,1.0,6.12e-17,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,308.7200164,291.0220736,351.5806861,-56.0,29.80000019,0.0,3552.1600452959997,198920.96253657597,7459.535757666395,0,0,1
2022-03-03 12:00:00+00:00,3,7,3,5,-13.69999981,68,2.099999905,0.0,46.79411697,0.965925826,-0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,431.784326,308.7200164,480.5732603,-54.091846256,31.69999981,0.0,4019.5599518160006,225095.35730169603,8441.075516955405,0,0,1
2022-03-03 15:00:00+00:00,3,10,3,5,-10.39999962,47,4.599999905,0.0,498.0418701,0.5,-0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,299.4788751,370.2521712,369.9698894,-28.0,28.39999962,0.0,3226.2399136640006,180669.43516518403,14840.703296361611,0,0,1
2022-03-03 18:00:00+00:00,3,13,3,5,-8.199999809,42,4.599999905,0.0,104.2799988,-0.258819045,-0.965925826,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,263.7239221,299.4788751,434.9460698,14.493866520000001,26.199999808999998,0.0,2745.7599599663995,153762.55775811838,12630.49555499824,0,0,1
2022-03-03 19:00:00+00:00,3,14,3,5,-8.399999619,37,4.599999905,0.0,98.55999756,-0.5,-0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,265.3726569,263.7239221,431.2392247,28.0,26.399999619,0.0,2787.8399195328,156119.0354938368,12824.063365006088,0,0,1
2022-03-03 21:00:00+00:00,3,16,3,5,-9.199999809,41,5.099999905,0.0,71.09999847,-0.866025404,-0.5,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,326.0114837,264.5482895,449.2177981,48.497422624,27.199999808999998,0.0,2959.3599584383996,165724.15767255038,15092.73550689664,0,0,1
2022-03-03 22:00:00+00:00,3,17,3,5,-10.30000019,44,4.599999905,0.0,42.47000122,-0.965925826,-0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,402.9287531,326.0114837,426.2219355,54.091846256,28.30000019,0.0,3203.560043016,179399.36240889598,14736.375893535394,0,0,1
2022-03-04 00:00:00+00:00,3,19,3,5,-13.39999962,52,2.599999905,0.0,0.0,-0.965925826,0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,403.0452701,364.4701184,361.5509882,54.091846256,31.39999962,0.0,3943.8399045440005,220855.03465446402,10253.983377149609,0,0,1
2022-03-04 03:00:00+00:00,3,22,3,5,-17.70000076,63,1.5,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,359.1118957,403.0452701,305.5457884,28.0,35.70000076,0.0,5097.960217056003,285485.77215513616,7646.940325584004,0,0,1
2022-03-04 04:00:00+00:00,3,23,3,5,-18.39999962,70,1.0,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,56,329,0,322.543469,359.1118957,242.1116346,14.493866520000001,36.39999962,0.0,5299.839889344002,296791.0338032641,5299.839889344002,0,0,1
2022-03-04 06:00:00+00:00,4,1,3,6,-18.20000076,78,1.0,0.0,0.0,0.258819045,0.965925826,1.0,6.12e-17,-0.781831482,0.623489802,0,0,56,331,0,339.7054852,340.82768235000003,207.9763833,-14.493866520000001,36.20000076,0.0,5241.760220096003,293538.57232537615,5241.760220096003,0,0,1
2022-03-04 13:00:00+00:00,4,8,3,6,-17.10000038,64,2.599999905,0.0,67.33000183,0.866025404,-0.5,1.0,6.12e-17,-0.781831482,0.623489802,0,0,56,331,0,360.5789681,339.7054852,480.5732603,-48.497422624,35.10000038,0.0,4928.040106704,275970.245975424,12812.903809266589,0,0,1
2022-03-04 16:00:00+00:00,4,11,3,6,-9.399999619,58,7.199999809,0.0,103.8799973,0.258819045,-0.965925826,1.0,6.12e-17,-0.781831482,0.623489802,0,0,56,331,0,406.8649178,360.5789681,471.4400471,-14.493866520000001,27.399999619,0.0,3003.0399164848004,168170.23532314884,21621.88682510994,0,0,1
2022-03-05 01:00:00+00:00,4,20,3,6,-10.10000038,74,1.5,0.0,0.0,-0.866025404,0.5,1.0,6.12e-17,-0.781831482,0.623489802,0,0,56,331,0,364.2130259,406.8649178,426.0242275,48.497422624,28.10000038,0.0,3158.4400854240007,176872.64478374404,4737.660128136001,0,0,1
2022-03-05 02:00:00+00:00,4,21,3,6,-11.10000038,79,1.0,0.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,-0.781831482,0.623489802,0,0,56,331,0,319.6255444,364.2130259,369.9698894,39.597979736,29.10000038,0.0,3387.2400884640006,189685.44495398403,3387.2400884640006,0,0,1
2022-03-05 09:00:00+00:00,5,4,3,7,-19.89999962,81,0.5,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,293.558199,319.6255444,333.6598937,-48.497422624,37.89999962,0.0,5745.639884784001,321755.83354790404,2872.8199423920005,0,0,1
2022-03-05 11:00:00+00:00,5,6,3,7,-20.89999962,82,3.200000048,0.0,0.0,1.0,6.12e-17,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,381.5219604,293.558199,407.1478317,-56.0,38.89999962,0.0,6052.839881744001,338959.03337766405,19369.08791211712,0,0,1
2022-03-05 12:00:00+00:00,5,7,3,7,-19.79999924,82,2.799999952,0.0,36.56999969,0.965925826,-0.258819045,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,397.6088438,381.5219604,361.5509882,-54.091846256,37.79999924,0.0,5715.359770176002,320060.1471298561,16003.007082155535,0,0,1
2022-03-05 13:00:00+00:00,5,8,3,7,-14.80000019,84,0.5,0.0,68.11000061,0.866025404,-0.5,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,396.096668,397.6088438,360.5789681,-48.497422624,32.80000019,0.0,4303.360049856,240988.162791936,2151.680024928,0,0,1
2022-03-05 14:00:00+00:00,5,9,3,7,-12.19999981,80,1.0,0.0,86.37999725,0.707106781,-0.707106781,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,366.3841174,396.096668,315.8623408,-39.597979736,30.19999981,0.0,3648.1599540960005,204296.95742937602,3648.1599540960005,0,0,1
2022-03-05 15:00:00+00:00,5,10,3,7,-8.300000191,63,1.5,0.0,489.4992676,0.5,-0.866025404,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,351.9715671,366.3841174,242.1116346,-28.0,26.300000191000002,0.0,2766.7600401864006,154938.56225043844,4150.140060279601,0,0,1
2022-03-05 16:00:00+00:00,5,11,3,7,-4.699999809,51,0.5,0.0,598.50354,0.258819045,-0.965925826,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,325.778233,351.9715671,406.8649178,-14.493866520000001,22.699999809,0.0,2061.1599653144003,115424.95805760642,1030.5799826572002,0,0,1
2022-03-05 18:00:00+00:00,5,13,3,7,-1.799999952,43,2.599999905,0.0,610.6515503,-0.258819045,-0.965925826,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,289.6970266,348.0446391666667,267.7839316,14.493866520000001,19.799999952,0.0,1568.1599923968001,87816.9595742208,4077.2158312564807,0,0,1
2022-03-05 19:00:00+00:00,5,14,3,7,-0.800000012,44,3.099999905,0.0,99.34999847,-0.5,-0.866025404,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,274.0404669,289.6970266,291.0220736,28.0,18.800000012,0.0,1413.7600018048004,79170.56010106883,4382.65587128768,0,0,1
2022-03-05 23:00:00+00:00,5,18,3,7,-2.0,59,2.099999905,11.25,0.0,-1.0,-1.84e-16,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,370.4082829,274.0404669,308.7200164,56.0,20.0,0.0,1600.0,89600.0,3359.9998479999995,0,0,1
2022-03-06 02:00:00+00:00,5,21,3,7,-2.400000095,68,1.5,22.5,0.0,-0.707106781,0.707106781,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,314.167801,370.4082829,319.6255444,39.597979736,20.400000095,0.0,1664.6400155039998,93219.840868224,2496.9600232559997,0,0,1
2022-03-06 03:00:00+00:00,5,22,3,7,-2.599999905,62,2.099999905,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,290.0000667,314.167801,299.4788751,28.0,20.599999905,0.0,1697.439984344,95056.639123264,3564.6238058656013,0,0,1
2022-03-06 04:00:00+00:00,5,23,3,7,-3.900000095,85,2.099999905,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,-2.45e-16,1.0,1,0,56,332,0,243.7885465,290.0000667,263.7239221,14.493866520000001,21.900000095,0.0,1918.440016644,107432.64093206401,4028.723852700598,0,0,1
2022-03-06 05:00:00+00:00,6,0,3,1,-3.799999952,87,3.099999905,0.0,0.0,0.0,1.0,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,229.2586723,243.7885465,265.3726569,-0.0,21.799999952,0.0,1900.9599916288,106453.7595312128,5892.97579345808,0,0,1
2022-03-06 08:00:00+00:00,6,3,3,1,-3.099999905,90,2.599999905,15.0,0.0,0.707106781,0.707106781,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,251.5396594,236.5236094,326.0114837,-39.597979736,21.099999905,0.0,1780.839983964,99727.039101984,4630.183789126601,0,0,1
2022-03-06 09:00:00+00:00,6,4,3,1,-3.400000095,92,2.099999905,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,239.1179925,251.5396594,293.558199,-48.497422624,21.400000095,0.0,1831.8400162639998,102583.040910784,3846.8638601295975,0,0,1
2022-03-06 18:00:00+00:00,6,13,3,1,0.200000003,93,0.5,0.0,105.4000015,-0.258819045,-0.965925826,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,311.9365291,239.1179925,289.6970266,14.493866520000001,17.799999997,0.0,1267.3599995728,70972.1599760768,633.6799997864,0,0,1
2022-03-06 20:00:00+00:00,6,15,3,1,1.0,92,1.5,0.0,89.40000153,-0.707106781,-0.707106781,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,275.0843695,311.9365291,359.1118957,39.597979736,17.0,0.0,1156.0,64736.0,1734.0,0,0,1
2022-03-06 23:00:00+00:00,6,18,3,1,1.100000024,89,1.5,0.0,0.0,-1.0,-1.84e-16,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,310.4798946,275.0843695,370.4082829,56.0,16.899999976,0.0,1142.4399967552001,63976.63981829121,1713.6599951328003,0,0,1
2022-03-07 03:00:00+00:00,6,22,3,1,5.5,71,7.699999809,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,255.5036895,310.4798946,290.0000667,28.0,12.5,0.0,625.0,35000.0,4812.4998806250005,0,0,1
2022-03-07 04:00:00+00:00,6,23,3,1,5.099999905,73,6.699999809,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,0.781831482,0.623489802,1,0,56,335,0,215.0182832,255.5036895,243.7885465,14.493866520000001,12.900000095,0.0,665.640009804,37275.840549024,4459.787938549558,0,0,1
2022-03-07 06:00:00+00:00,7,1,3,2,3.799999952,74,6.699999809,0.0,0.0,0.258819045,0.965925826,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,183.3751727,235.26098635,406.8649178,-14.752685565000002,14.200000048,0.0,806.5600054527999,45973.9203108096,5403.951882480799,0,0,1
2022-03-07 10:00:00+00:00,7,5,3,2,2.599999905,80,2.599999905,0.0,0.0,0.965925826,0.258819045,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,220.5217819,183.3751727,364.2130259,-55.057772082,15.400000095,0.0,948.6400117039999,54072.480667127995,2466.4639403095985,0,0,1
2022-03-07 13:00:00+00:00,7,8,3,2,1.899999976,78,2.099999905,0.0,69.63999939,0.866025404,-0.5,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,347.5866082,220.5217819,319.6255444,-49.363448028,16.100000024,0.0,1036.8400030912,59099.88017619841,2177.3639079917198,0,0,1
2022-03-07 14:00:00+00:00,7,9,3,2,2.099999905,75,1.5,0.0,87.5,0.707106781,-0.707106781,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,305.8990903,347.5866082,293.558199,-40.305086517,15.900000095,0.0,1011.240012084,57640.680688788,1516.8600181259999,0,0,1
2022-03-07 15:00:00+00:00,7,10,3,2,2.400000095,72,2.099999905,0.0,98.70999908,0.5,-0.866025404,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,291.321721,305.8990903,381.5219604,-28.5,15.599999905,0.0,973.4399881440002,55486.07932420801,2044.2238826256012,0,0,1
2022-03-07 16:00:00+00:00,7,11,3,2,2.5,74,1.5,0.0,105.0899963,0.258819045,-0.965925826,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,281.9624261,291.321721,397.6088438,-14.752685565000002,15.5,0.0,961.0,54777.0,1441.5,0,0,1
2022-03-07 18:00:00+00:00,7,13,3,2,1.100000024,89,1.0,3.0,105.7600021,-0.258819045,-0.965925826,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,268.8278354,293.06107913333335,311.9365291,14.752685565000002,16.899999976,0.0,1142.4399967552001,65119.07981504641,1142.4399967552001,0,0,1
2022-03-07 23:00:00+00:00,7,18,3,2,0.400000006,95,1.799999952,10.5,0.0,-1.0,-1.84e-16,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,418.5197226,268.8278354,310.4798946,57.0,17.599999994,0.0,1239.0399991552001,70625.2799518464,2230.2719390054403,0,0,1
2022-03-08 01:00:00+00:00,7,20,3,2,0.100000001,97,2.299999952,1.75,0.0,-0.866025404,0.5,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,328.132669,418.5197226,351.9715671,49.363448028,17.899999999,0.0,1281.6399998567997,73053.47999183758,2947.771938151919,0,0,1
2022-03-08 03:00:00+00:00,7,22,3,2,0.200000003,97,3.099999905,3.5,0.0,-0.5,0.866025404,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,239.7026489,373.32619580000005,255.5036895,28.5,17.799999997,0.0,1267.3599995728,72239.5199756496,3928.81587827648,0,0,1
2022-03-08 04:00:00+00:00,7,23,3,2,0.400000006,96,3.099999905,3.5,0.0,-0.258819045,0.965925826,1.0,6.12e-17,0.974927912,-0.222520934,0,0,57,336,0,220.8455008,239.7026489,215.0182832,14.752685565000002,17.599999994,0.0,1239.0399991552001,70625.2799518464,3841.02387967232,0,0,1
2022-03-08 07:00:00+00:00,8,2,3,3,-2.0,84,4.599999905,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,0.433883739,-0.900968868,0,0,57,338,0,206.9839032,230.27407485,274.0404669,-28.5,20.0,0.0,1600.0,91200.0,7359.9998479999995,0,0,1
2022-03-08 09:00:00+00:00,8,4,3,3,-3.700000048,76,4.099999905,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,0.433883739,-0.900968868,0,0,57,338,0,234.0839714,206.9839032,370.4082829,-49.363448028,21.700000048,0.0,1883.5600083328,107362.9204749696,7722.595855226278,0,0,1
2022-03-08 13:00:00+00:00,8,8,3,3,-5.599999905,64,4.599999905,0.0,236.6600037,0.866025404,-0.5,1.0,6.12e-17,0.433883739,-0.900968868,0,0,57,338,0,434.7362051,234.0839714,347.5866082,-49.363448028,23.599999905,0.0,2227.839982064,126986.87897764801,10248.063705849601,0,0,1
2022-03-08 17:00:00+00:00,8,12,3,3,-2.799999952,50,4.599999905,0.0,620.3825073,1.22e-16,-1.0,1.0,6.12e-17,0.433883739,-0.900968868,0,0,57,338,0,271.1000571,434.7362051,290.0000667,-6.9540000000000006e-15,20.799999952,0.0,1730.5599920128,98641.9195447296,7960.575798855681,0,0,1
2022-03-09 01:00:00+00:00,8,20,3,3,-6.900000095,69,0.5,0.0,0.0,-0.866025404,0.5,1.0,6.12e-17,0.433883739,-0.900968868,0,0,57,338,0,346.9974253,271.1000571,328.132669,49.363448028,24.900000095,0.0,2480.040018924,141362.281078668,1240.020009462,0,0,1
2022-03-09 06:00:00+00:00,9,1,3,4,-7.0,84,0.5,0.0,0.0,0.258819045,0.965925826,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,57,339,0,203.2549523,346.9974253,229.2586723,-14.752685565000002,25.0,0.0,2500.0,142500.0,1250.0,0,0,1
2022-03-09 09:00:00+00:00,9,4,3,4,-6.099999905,81,1.5,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,57,339,0,236.7672989,203.2549523,234.0839714,-49.363448028,24.099999905,0.0,2323.239981684,132424.678955988,3484.859972526,0,0,1
2022-03-09 11:00:00+00:00,9,6,3,4,-7.699999809,80,1.5,0.0,0.0,1.0,6.12e-17,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,57,339,0,384.3034881,236.7672989,239.1179925,-57.0,25.699999809,0.0,2641.9599607304003,150591.7177616328,3962.9399410956003,0,0,1
2022-03-09 16:00:00+00:00,9,11,3,4,-0.5,61,1.0,0.0,105.8700027,0.258819045,-0.965925826,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,57,339,0,265.6753828,384.3034881,311.9365291,-14.752685565000002,18.5,0.0,1369.0,78033.0,1369.0,0,0,1
2022-03-09 20:00:00+00:00,9,15,3,4,2.799999952,47,3.099999905,0.0,90.66999817,-0.707106781,-0.707106781,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,57,339,0,240.4206849,265.6753828,275.0843695,40.305086517,15.200000048,0.0,924.1600058368,52677.1203326976,2864.895930298879,0,0,1
2022-03-10 02:00:00+00:00,9,21,3,4,0.800000012,72,1.5,0.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,57,339,0,272.8128893,240.4206849,310.4798946,40.305086517,17.199999988,0.0,1183.3599983487998,67451.51990588159,1775.0399975231996,0,0,1
2022-03-10 03:00:00+00:00,9,22,3,4,0.200000003,76,0.5,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,57,339,0,252.4551298,272.8128893,255.5036895,28.5,17.799999997,0.0,1267.3599995728,72239.5199756496,633.6799997864,0,0,1
2022-03-10 05:00:00+00:00,10,0,3,5,0.300000012,78,4.599999905,0.0,0.0,0.0,1.0,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,186.7436894,262.63400955,215.0182832,-0.0,17.699999988,0.0,1253.1599983007998,71430.11990314559,5764.535873133479,0,0,1
2022-03-10 07:00:00+00:00,10,2,3,5,-1.299999952,84,2.599999905,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,178.6908592,219.5994096,183.3751727,-28.5,19.299999952,0.0,1489.9599925888,84927.71957756161,3873.8958391846804,0,0,1
2022-03-10 08:00:00+00:00,10,3,3,5,-1.200000048,84,2.599999905,0.0,0.0,0.707106781,0.707106781,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,188.5548547,178.6908592,220.5217819,-40.305086517,19.200000048,0.0,1474.5600073727999,84049.92042024959,3833.855879086079,0,0,1
2022-03-10 12:00:00+00:00,10,7,3,5,-1.899999976,79,4.099999905,0.0,43.11000061,0.965925826,-0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,381.5320564,188.5548547,347.5866082,-55.057772082,19.899999976,0.0,1584.0399961792,90290.2797822144,6494.56383385092,0,0,1
2022-03-10 18:00:00+00:00,10,13,3,5,1.899999976,48,5.099999905,0.0,106.8199997,-0.258819045,-0.965925826,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,214.4217984,381.5320564,305.8990903,14.752685565000002,16.100000024,0.0,1036.8400030912,59099.88017619841,5287.88391726532,0,0,1
2022-03-10 19:00:00+00:00,10,14,3,5,1.899999976,50,6.199999809,0.0,561.1445923,-0.5,-0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,213.4303262,214.4217984,291.321721,28.5,16.100000024,0.0,1036.8400030912,59099.88017619841,6428.407821129,0,0,1
2022-03-10 20:00:00+00:00,10,15,3,5,1.799999952,46,5.099999905,0.0,434.0793457,-0.707106781,-0.707106781,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,212.8602568,213.4303262,240.4206849,40.305086517,16.200000048,0.0,1049.7600062208,59836.3203545856,5353.775931998879,0,0,1
2022-03-10 23:00:00+00:00,10,18,3,5,0.300000012,47,2.599999905,0.0,0.0,-1.0,-1.84e-16,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,57,340,0,321.353362,213.14529149999998,268.8278354,57.0,17.699999988,0.0,1253.1599983007998,71430.11990314559,3258.215876531879,0,0,1
2022-03-11 07:00:00+00:00,11,2,3,6,-3.299999952,73,2.099999905,18.75,0.0,0.5,0.866025404,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,215.4306169,321.353362,178.6908592,-28.5,21.299999952,0.0,1814.7599918208,103441.3195337856,3810.99581042148,0,0,1
2022-03-11 08:00:00+00:00,11,3,3,6,-3.799999952,75,2.099999905,0.0,0.0,0.707106781,0.707106781,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,223.4384405,215.4306169,188.5548547,-40.305086517,21.799999952,0.0,1900.9599916288,108354.7195228416,3992.0158018292805,0,0,1
2022-03-11 10:00:00+00:00,11,5,3,6,-3.700000048,78,1.5,0.0,0.0,0.965925826,0.258819045,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,261.1403458,219.4345287,239.7026489,-55.057772082,21.700000048,0.0,1883.5600083328,107362.9204749696,2825.3400124992,0,0,1
2022-03-11 13:00:00+00:00,11,8,3,6,-2.799999952,84,2.599999905,0.0,72.59999847,0.866025404,-0.5,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,376.7473477,261.1403458,220.8455008,-49.363448028,20.799999952,0.0,1730.5599920128,98641.9195447296,4499.45581483008,0,0,1
2022-03-11 15:00:00+00:00,11,10,3,6,-0.699999988,73,1.5,7.5,100.4899979,0.5,-0.866025404,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,311.7848407,376.7473477,206.9839032,-28.5,18.699999988,0.0,1398.7599982047998,79729.31989767359,2098.1399973072,0,0,1
2022-03-11 22:00:00+00:00,11,17,3,6,-0.899999976,92,2.099999905,2.5,49.38999939,-0.965925826,-0.258819045,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,319.4421596,311.7848407,234.0839714,55.057772082,18.899999976,0.0,1428.8399963712,81443.8797931584,3000.56385663972,0,0,1
2022-03-12 01:00:00+00:00,11,20,3,6,-1.0,94,2.099999905,7.5,0.0,-0.866025404,0.5,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,306.3082954,319.4421596,434.7362051,49.363448028,19.0,0.0,1444.0,82308.0,3032.3998628199997,0,0,1
2022-03-12 02:00:00+00:00,11,21,3,6,-0.899999976,95,2.099999905,5.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,-0.781831482,0.623489802,0,0,57,340,0,253.9602657,306.3082954,271.1000571,40.305086517,18.899999976,0.0,1428.8399963712,81443.8797931584,3000.56385663972,0,0,1
2022-03-12 11:00:00+00:00,12,6,3,7,-2.400000095,94,1.5,7.5,0.0,1.0,6.12e-17,1.0,6.12e-17,-2.45e-16,1.0,1,0,57,340,0,276.5805405,253.9602657,346.9974253,-57.0,20.400000095,0.0,1664.6400155039998,94884.48088372799,2496.9600232559997,0,0,1
2022-03-12 15:00:00+00:00,12,10,3,7,-0.899999976,84,3.099999905,0.0,100.9199982,0.5,-0.866025404,1.0,6.12e-17,-2.45e-16,1.0,1,0,57,340,0,326.3882994,276.5805405,311.7848407,-28.5,18.899999976,0.0,1428.8399963712,81443.8797931584,4429.40385301092,0,0,1
2022-03-12 17:00:00+00:00,12,12,3,7,-1.299999952,73,3.099999905,7.5,109.1399994,1.22e-16,-1.0,1.0,6.12e-17,-2.45e-16,1.0,1,0,57,340,0,319.513818,326.3882994,236.7672989,-6.9540000000000006e-15,19.299999952,0.0,1489.9599925888,84927.71957756161,4618.875835479081,0,0,1
2022-03-13 00:00:00+00:00,12,19,3,7,-4.199999809,65,4.599999905,5.0,0.0,-0.965925826,0.258819045,1.0,6.12e-17,-2.45e-16,1.0,1,0,57,340,0,330.61088,319.513818,384.3034881,55.057772082,22.199999809,0.0,1971.3599660784005,112367.51806646882,9068.255656681446,0,0,1
2022-03-13 01:00:00+00:00,12,20,3,7,-4.900000095,66,4.599999905,0.0,0.0,-0.866025404,0.5,1.0,6.12e-17,-2.45e-16,1.0,1,0,57,340,0,304.4992328,330.61088,306.3082954,49.363448028,22.900000095,0.0,2097.640017404,119565.480992028,9649.143880782598,0,0,1
2022-03-13 03:00:00+00:00,12,22,3,7,-6.099999905,65,4.599999905,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,-2.45e-16,1.0,1,0,57,340,0,292.1647551,317.5550564,240.4206849,28.5,24.099999905,0.0,2323.239981684,132424.678955988,10686.903695038602,0,0,1
2022-03-13 05:00:00+00:00,13,0,3,1,-6.300000191,78,3.599999905,0.0,0.0,0.0,1.0,1.0,6.12e-17,0.781831482,0.623489802,1,0,57,339,0,230.7657479,298.33199394999997,272.8128893,-0.0,24.300000191,0.0,2361.9600371304,134631.7221164328,8503.055909283235,0,0,1
